Period,Address,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Latitude,Longitude
2018-11-25T0:0:0,london bushy park,63.8,80.7,74.1,67.9,82.17,83.4,19.7,28,197.29,0.1,4,,5.4,54.5,1011.5,-33.09275,27.7539
2018-11-26T0:0:0,london bushy park,62.4,73.5,69.8,66.1,88.39,,11.9,18.5,165.47,0.1,8,,5.9,78.6,1009.6,-33.09275,27.7539
2018-11-27T0:0:0,london bushy park,50.8,77.1,68.2,62.7,83.26,,26.4,27.3,179.94,0.3,12,,5.9,73.1,1011.2,-33.09275,27.7539
2018-11-28T0:0:0,london bushy park,47.6,67.8,60.6,47.7,63.63,,30,38,245.05,0.1,8,,7.1,34.8,1020.2,-33.09275,27.7539
2018-11-29T0:0:0,london bushy park,55.5,69.9,64.6,52.7,65.55,,19.7,29.9,139.11,0,0,,7.7,43.8,1022.4,-33.09275,27.7539
2018-11-30T0:0:0,london bushy park,62.4,77.6,72,59.1,65.07,,27.7,29.1,63.8,0,0,,8.3,8.8,1018.9,-33.09275,27.7539
2018-12-1T0:0:0,london bushy park,59.6,78.9,72.2,61.4,69.39,,30.2,23.7,225.72,0,0,,6.2,6.6,1013,-33.09275,27.7539
2018-12-2T0:0:0,london bushy park,64.1,77.1,71.3,60.6,69.67,,17.2,18.9,176.47,0,0,,6.2,20.9,1011.2,-33.09275,27.7539
2018-12-3T0:0:0,london bushy park,57.2,75.3,68.7,59.6,74.49,,20.8,24.1,205,0.2,12,,6.2,58.8,1009.4,-33.09275,27.7539
2018-12-4T0:0:0,london bushy park,57.2,73.5,66.1,60.4,83.11,,19.7,21.5,79.72,0.3,12,,5.1,53.7,1012.4,-33.09275,27.7539
2018-12-5T0:0:0,london bushy park,58.7,75.3,69.2,61.3,76.65,,19.7,23.8,140.95,0,4,,6.6,37.2,1012.6,-33.09275,27.7539
2018-12-6T0:0:0,london bushy park,64.3,81.2,74.1,64.9,73.9,83.9,24.2,35.1,73.95,0,4,,8.7,11.2,1006.6,-33.09275,27.7539
2018-12-7T0:0:0,london bushy park,62.1,80.7,71.9,64.6,79.35,82.4,18.3,35.1,183.85,0.1,12,,6.4,44.9,1008.4,-33.09275,27.7539
2018-12-8T0:0:0,london bushy park,55.6,73.5,66.8,58.3,75.17,,19.7,25.8,220,0.1,8,,6.2,24.1,1014,-33.09275,27.7539
2018-12-9T0:0:0,london bushy park,53.3,69.4,63.7,58,82.26,,17.2,17.6,204,0.3,12,,6.5,58.5,1020,-33.09275,27.7539
2018-12-10T0:0:0,london bushy park,56.4,75.3,66.4,57.5,73.66,,20.8,23,139.5,0,4,,8,46.2,1021.5,-33.09275,27.7539
2018-12-11T0:0:0,london bushy park,60.6,77.3,70.6,60.4,71,,23,23.5,55.06,0,0,,18.6,0,1014.4,-33.09275,27.7539
2018-12-12T0:0:0,london bushy park,59.9,79,71.5,61.7,72.56,,24.2,27.3,206.84,0,4,,8.1,25.2,1013.6,-33.09275,27.7539
2018-12-13T0:0:0,london bushy park,57.3,73.5,69.1,59.6,72.67,,12.8,20.4,159.16,0.1,8,,8.5,32.7,1020.3,-33.09275,27.7539
2018-12-14T0:0:0,london bushy park,66,77.3,72.4,64.8,77.61,,24.2,28.4,65.68,0.1,8,,6.2,73.6,1019.6,-33.09275,27.7539
2018-12-15T0:0:0,london bushy park,64.6,79.3,73.8,69.2,86.32,,16.1,27.6,196.61,0.2,8,,5.7,71.2,1017.9,-33.09275,27.7539
2018-12-16T0:0:0,london bushy park,68.9,80.8,74.9,70.6,86.71,85.6,18.1,24.4,102.29,0.1,4,,6.2,64.4,1015,-33.09275,27.7539
2018-12-17T0:0:0,london bushy park,69.6,82.5,76.4,70.6,83.93,88.5,17.2,24.4,85.79,0,8,,5.9,67.2,1010,-33.09275,27.7539
2018-12-18T0:0:0,london bushy park,63,96.9,79.5,67.4,69.27,105.6,32.2,31.1,194.67,0,8,,6.7,16.8,1008.9,-33.09275,27.7539
2018-12-19T0:0:0,london bushy park,59.9,77.1,71,61.2,71.86,,19.4,28.3,209.53,0.1,8,,7.5,36.4,1013.3,-33.09275,27.7539
2018-12-20T0:0:0,london bushy park,60.5,75.3,69.3,59.5,72.25,,15,22.2,125.24,0.2,8,,7,44.5,1018.1,-33.09275,27.7539
2018-12-21T0:0:0,london bushy park,64.4,78.9,73.3,63.6,72.17,,26.4,30.4,55.84,0,0,,7,39.6,1015.1,-33.09275,27.7539
2018-12-22T0:0:0,london bushy park,66.2,80.8,74.7,66.7,77.17,83.4,21.9,29,57.74,0,0,,6.2,38.7,1011.7,-33.09275,27.7539
2018-12-23T0:0:0,london bushy park,65.9,81.1,75,68.3,80.24,84.4,28.9,25.8,64.53,0,0,,6.2,51.5,1011.1,-33.09275,27.7539
2018-12-24T0:0:0,london bushy park,61.1,80.7,74,65.2,74.65,83.4,24.8,25.8,220.53,0,0,,6.2,40,1010.2,-33.09275,27.7539
2018-12-25T0:0:0,london bushy park,65.5,79,73.4,64.4,73.93,,11.4,19.7,170.11,0,0,,6.2,34.6,1010.2,-33.09275,27.7539
2018-12-26T0:0:0,london bushy park,65.5,82.9,76.3,69.2,79.57,87.7,17.9,21.9,111.59,0,0,,6.2,53.1,1010.5,-33.09275,27.7539
2018-12-27T0:0:0,london bushy park,55.6,78.9,70.3,64,81.22,,19.7,36.1,209.68,0.1,8,,6.1,65.8,1015.1,-33.09275,27.7539
2018-12-28T0:0:0,london bushy park,59.3,75.3,68.7,53.1,58.34,,16.1,36.1,174.53,0,0,,6.7,28.3,1019.5,-33.09275,27.7539
2018-12-29T0:0:0,london bushy park,65.8,80.7,74.5,62.7,67.12,82.9,21.9,27.9,74.53,0.1,4,,7.5,8.7,1016.5,-33.09275,27.7539
2018-12-30T0:0:0,london bushy park,61.1,78.9,73.1,62.7,70.69,,18.3,27.9,200.84,0,0,,6.2,5.5,1015.4,-33.09275,27.7539
2018-12-31T0:0:0,london bushy park,66.3,82.6,75.9,67.7,76.38,86.5,18.3,24.2,125.88,0,0,,6.2,38.1,1017.4,-33.09275,27.7539
2019-1-1T0:0:0,london bushy park,62.4,89.7,73.7,66.3,79.17,92.4,19.7,33.9,194.78,0.1,12,,5.9,46.4,1012.7,-33.09275,27.7539
2019-1-2T0:0:0,london bushy park,54.5,68.1,64.2,59.2,84.31,,19.7,33.9,190.88,0.2,16,,4.8,76.3,1020.2,-33.09275,27.7539
2019-1-3T0:0:0,london bushy park,60.2,73.5,67.8,59.3,75.01,,21.9,25.7,56,0,4,,6.2,45.2,1019.6,-33.09275,27.7539
2019-1-4T0:0:0,london bushy park,62.3,79.2,73.1,63.4,72.56,,22.3,25.3,75.58,0,8,,6.2,5.1,1013.2,-33.09275,27.7539
2019-1-5T0:0:0,london bushy park,60.4,77.1,70.9,58,64.9,,33.3,28.9,226.74,0,0,,6.2,14.8,1014.1,-33.09275,27.7539
2019-1-6T0:0:0,london bushy park,60.3,78.6,71.5,58.1,63.95,,15,22.3,186.05,0,0,,6.2,18.4,1015.8,-33.09275,27.7539
2019-1-7T0:0:0,london bushy park,62.4,78.9,73,62.9,71.77,,24.2,30.9,55.61,0,0,,6.2,7.6,1011.1,-33.09275,27.7539
2019-1-8T0:0:0,london bushy park,66.4,75.6,72.5,66,80.47,,11.3,30.9,143.68,0,0,,6,56.2,1008.7,-33.09275,27.7539
2019-1-9T0:0:0,london bushy park,64.1,80.7,73.4,66.7,80.74,82.9,24,23,119.24,0,4,,5.5,36.3,1007.2,-33.09275,27.7539
2019-1-10T0:0:0,london bushy park,62.8,80.5,73.3,64.2,73.94,82.2,24.2,24.2,229.89,0,8,,6.2,40.6,1007.3,-33.09275,27.7539
2019-1-11T0:0:0,london bushy park,66.1,80.8,74,64.6,73.24,82.9,26.1,36.6,104.47,0,4,,6.2,22.2,1007.5,-33.09275,27.7539
2019-1-12T0:0:0,london bushy park,63.4,73.7,70.5,58.4,65.95,,23.8,36.6,154.68,0,0,,6.2,34.9,1005.9,-33.09275,27.7539
2019-1-13T0:0:0,london bushy park,60,79,72.7,60.6,66.42,,21.9,26.5,208.68,0,0,,6.2,9.8,1010.8,-33.09275,27.7539
2019-1-14T0:0:0,london bushy park,62.7,80.7,72.7,62.9,71.71,82.9,12.8,20,157.05,0,0,,6.2,41.9,1014.1,-33.09275,27.7539
2019-1-15T0:0:0,london bushy park,63.8,78.9,73.2,66.4,79.72,,15.1,24.2,196.21,0.1,8,,6.2,54.9,1016,-33.09275,27.7539
2019-1-16T0:0:0,london bushy park,63.3,73,69.4,66,88.95,,17.2,29.6,74.21,0.6,20,,4.5,87.6,1015.9,-33.09275,27.7539
2019-1-17T0:0:0,london bushy park,68.1,77.1,73,69.7,89.63,,21.9,29.6,57.53,0.1,8,,5.9,80,1010.2,-33.09275,27.7539
2019-1-18T0:0:0,london bushy park,56.6,78.5,72.3,63.9,75.89,,30.4,36,197.84,0,4,,6.2,31.4,1010.6,-33.09275,27.7539
2019-1-19T0:0:0,london bushy park,52.8,71.8,67,50.9,57.14,,29.2,36,222.74,0,4,,6.2,12.3,1020.4,-33.09275,27.7539
2019-1-20T0:0:0,london bushy park,57.7,73.5,67.5,55.1,64.8,,19.7,28.8,124.56,0,0,,7,37.2,1022.7,-33.09275,27.7539
2019-1-21T0:0:0,london bushy park,62.5,85.2,76.1,62.1,63.41,86.9,18.3,27.9,70.11,0,0,,18.6,4.5,1016,-33.09275,27.7539
2019-1-22T0:0:0,london bushy park,62.2,78.9,72.5,63.4,74.4,,15.8,26.9,189.32,0,0,,6.2,27.1,1013.2,-33.09275,27.7539
2019-1-23T0:0:0,london bushy park,60.3,73.5,68.8,60.7,76.22,,19.7,18.5,211.5,0,0,,7.2,38.8,1016.1,-33.09275,27.7539
2019-1-24T0:0:0,london bushy park,56.3,69.9,65.6,58.8,78.94,,12.8,18.5,147.11,0,4,,6.6,52.1,1018.2,-33.09275,27.7539
2019-1-25T0:0:0,london bushy park,57.9,78.9,69,60.3,74.99,,19.7,24.9,123.47,0.1,8,,5.8,48.9,1019.5,-33.09275,27.7539
2019-1-26T0:0:0,london bushy park,59.3,75.3,68.1,61.4,80.1,,18.3,21.8,85.95,0.1,12,,6.7,51.2,1021,-33.09275,27.7539
2019-1-27T0:0:0,london bushy park,61.9,75.4,69.8,61.5,75.45,,26.4,25.8,56.22,0,4,,7.1,46.8,1020.4,-33.09275,27.7539
2019-1-28T0:0:0,london bushy park,65.4,80.7,73.6,65.6,76.69,83.4,28.5,38.1,57.21,0,0,,6.2,32.5,1015.3,-33.09275,27.7539
2019-1-29T0:0:0,london bushy park,65.2,84.3,74.3,64.9,73.33,86.6,20.5,38.1,117.84,0.6,8,,6.2,14,1010.9,-33.09275,27.7539
2019-1-30T0:0:0,london bushy park,63.9,84.3,74.6,65.9,75.18,87.6,15,15,214.42,0.3,8,,6.2,15.9,1013.7,-33.09275,27.7539
2019-1-31T0:0:0,london bushy park,61.5,75.2,70,66.2,88.04,,15,16.5,220.11,0.7,16,,5.7,73.3,1017.2,-33.09275,27.7539
2019-2-1T0:0:0,london bushy park,59.9,74.7,68.9,63.3,83.03,,18.3,23,91.79,0.8,12,,5.3,54.5,1020,-33.09275,27.7539
2019-2-2T0:0:0,london bushy park,67.1,80.7,74.1,67.4,80.39,82.9,21.5,34,63.94,0.3,8,,6.2,46.1,1015,-33.09275,27.7539
2019-2-3T0:0:0,london bushy park,62.7,91.5,73.7,66,78.36,95.7,25.8,32.2,162.78,0.6,12,,6,24.4,1011.5,-33.09275,27.7539
2019-2-4T0:0:0,london bushy park,59.9,80.2,71.3,64.8,80.87,82.3,23,30,238.11,0.1,8,,6.2,36.7,1016.1,-33.09275,27.7539
2019-2-5T0:0:0,london bushy park,61,78.9,71.6,62.1,73.71,,11.4,25.6,179,0.1,8,,6.2,15.4,1018.4,-33.09275,27.7539
2019-2-6T0:0:0,london bushy park,60.8,78.9,72,63.9,77.28,,12.8,23,175.78,0.2,8,,6.2,26.3,1018,-33.09275,27.7539
2019-2-7T0:0:0,london bushy park,66.3,71.8,68.6,65.7,90.86,,20.8,34.4,66.95,0.2,4,,4.6,76,1014.2,-33.09275,27.7539
2019-2-8T0:0:0,london bushy park,63.8,87.9,74.4,65,73.94,92.9,23,28.7,161.88,0,4,,6.2,4.1,1009.2,-33.09275,27.7539
2019-2-9T0:0:0,london bushy park,63.8,78.9,73,66.6,81,,12.8,15.6,140.06,0.1,12,,6.2,31.6,1010.9,-33.09275,27.7539
2019-2-10T0:0:0,london bushy park,68.4,80.7,74.5,71.9,91.97,85.5,12.8,19.7,97,0.4,12,,5.4,57.2,1012.1,-33.09275,27.7539
2019-2-11T0:0:0,london bushy park,60.8,73.3,68.2,65.6,91.8,,13.9,22.2,77.31,0.5,16,,4.5,68.1,1012.6,-33.09275,27.7539
2019-2-12T0:0:0,london bushy park,65.1,77.1,71.9,68.2,88.63,,11.4,14.6,113.79,0.1,12,,6.2,76.2,1012.7,-33.09275,27.7539
2019-2-13T0:0:0,london bushy park,67.8,78.9,71.8,65.7,81.69,,14.5,11.4,216.61,0.2,8,,6.6,70,1017.4,-33.09275,27.7539
2019-2-14T0:0:0,london bushy park,64,78.9,73.2,65.3,77.23,,16.1,18.8,101.29,0,0,,7.6,29.9,1017.8,-33.09275,27.7539
2019-2-15T0:0:0,london bushy park,67.4,84.4,77.3,67.4,72.35,88.5,13.5,23,72.94,0,4,,12.4,6.9,1012.3,-33.09275,27.7539
2019-2-16T0:0:0,london bushy park,64.4,80.7,75.3,68.3,79.54,83.4,18.3,22.2,232.53,0,0,,7.1,28.1,1013.5,-33.09275,27.7539
2019-2-17T0:0:0,london bushy park,61.4,78.9,72.6,65.1,78.27,,16.1,14.6,217.21,0,0,,7.9,17.6,1018.2,-33.09275,27.7539
2019-2-18T0:0:0,london bushy park,63,78.9,71.8,64.1,77.83,,18.2,22.9,135.16,0,4,,7.5,39.2,1018.3,-33.09275,27.7539
2019-2-19T0:0:0,london bushy park,66,79.1,74,65.9,76.12,,25.3,30.2,59.11,0,0,,7.6,20.7,1011,-33.09275,27.7539
2019-2-20T0:0:0,london bushy park,63.9,82.5,74,66,76.81,86.1,31.1,30.2,201.11,0,4,,9.8,8.2,1011.9,-33.09275,27.7539
2019-2-21T0:0:0,london bushy park,62.4,75.3,71.1,65.5,82.8,,12.8,23.4,172.89,0.1,8,,7.2,49.4,1020.2,-33.09275,27.7539
2019-2-22T0:0:0,london bushy park,64.1,75.3,71.8,64.3,77.77,,19.7,26.4,62.5,0,0,,7,45.3,1016.1,-33.09275,27.7539
2019-2-23T0:0:0,london bushy park,67.3,79,73.6,67.9,82.61,,12.8,23.2,193.67,0,4,,6.2,37.8,1011,-33.09275,27.7539
2019-2-24T0:0:0,london bushy park,63.7,78.9,72.6,67.2,83.99,,23,21.1,228.53,0,4,,6.2,31.8,1012.8,-33.09275,27.7539
2019-2-25T0:0:0,london bushy park,66.3,79.1,74.2,66.2,76.73,,19.7,22.6,137.53,0,0,,7.9,21.7,1009.2,-33.09275,27.7539
2019-2-26T0:0:0,london bushy park,59.3,78.9,71.9,62.3,72.79,,33.3,29,221.16,0,0,,8.9,14.4,1008.4,-33.09275,27.7539
2019-2-27T0:0:0,london bushy park,53,73.5,68,50.5,54.03,,24.2,28.2,230.63,0,0,,13.7,11.1,1013.5,-33.09275,27.7539
2019-2-28T0:0:0,london bushy park,60.5,77.5,70.3,54.5,58.37,,24.2,24.2,242.89,0,4,,31.1,3.5,1015,-33.09275,27.7539
2019-3-1T0:0:0,london bushy park,62.9,77.1,71.8,62.7,73.34,,16.1,18.9,219.61,0,0,,8,41.8,1015.5,-33.09275,27.7539
2019-3-2T0:0:0,london bushy park,60.9,77.1,72,61.5,70.37,,13.9,20.3,183.68,0,4,,7.5,33.3,1016.1,-33.09275,27.7539
2019-3-3T0:0:0,london bushy park,63.1,78.9,72.3,63.5,74.51,,21.9,23,60.21,0,0,,8,35.1,1013.8,-33.09275,27.7539
2019-3-4T0:0:0,london bushy park,64.2,79,72.5,61.5,70.1,,26.4,23.3,226.28,0,0,,14,5.9,1014.3,-33.09275,27.7539
2019-3-5T0:0:0,london bushy park,65,71.7,69.3,65.5,88,,14.5,25,116.06,0,8,,7,75.6,1017,-33.09275,27.7539
2019-3-6T0:0:0,london bushy park,69.7,87.9,79.1,67.5,68.77,92.9,17.2,33.3,96.11,0.6,4,,7.8,12.4,1016.3,-33.09275,27.7539
2019-3-7T0:0:0,london bushy park,62.3,77.3,69.8,62.2,77.96,,14.5,16.5,220.08,0.3,8,,6.2,20.4,1016.3,-33.09275,27.7539
2019-3-8T0:0:0,london bushy park,58.4,68.1,65,63.7,95.41,,15.9,16.5,172.44,0.6,20,,3.1,78.5,1016.8,-33.09275,27.7539
2019-3-9T0:0:0,london bushy park,60.9,69.9,66.1,64.6,94.94,,10.3,13.8,150.44,0.8,16,,4.8,80.9,1018,-33.09275,27.7539
2019-3-10T0:0:0,london bushy park,63.1,71.7,68.3,65.9,92.17,,16.3,31.6,81.58,1.1,20,,4.5,85,1019.2,-33.09275,27.7539
2019-3-11T0:0:0,london bushy park,66.9,73.5,70.5,68.4,93.3,,18.3,31.6,62.53,0.3,12,,4.1,73.2,1017.7,-33.09275,27.7539
2019-3-12T0:0:0,london bushy park,69.1,81,75.5,68.8,80.53,84.9,17.2,32.5,75.68,0,8,,6.2,18.6,1012.3,-33.09275,27.7539
2019-3-13T0:0:0,london bushy park,61.4,77.2,69.2,64.2,84.76,,12.8,17.3,226.92,0,4,,4.8,34.8,1013.9,-33.09275,27.7539
2019-3-14T0:0:0,london bushy park,60.9,71.7,67.4,62.1,83.85,,12.3,16.1,233.81,0,0,,6,54,1019.5,-33.09275,27.7539
2019-3-15T0:0:0,london bushy park,66.4,78.9,73,69.4,88.86,,14.8,21.6,87.41,0,0,,6.2,48.2,1018.1,-33.09275,27.7539
2019-3-16T0:0:0,london bushy park,63,82.5,75.9,70,82.83,88.5,16.1,24.6,71.57,0,4,,8.9,19.7,1014.1,-33.09275,27.7539
2019-3-17T0:0:0,london bushy park,67.4,82.5,76.3,71.1,84.7,87.4,19.7,24.6,71.89,0,8,,7.8,12.4,1010.3,-33.09275,27.7539
2019-3-18T0:0:0,london bushy park,66.6,78.9,72.6,69.6,90.71,,12.8,23,148.47,0,8,,5.7,41,1011.7,-33.09275,27.7539
2019-3-19T0:0:0,london bushy park,68.6,84.3,75.7,70,83.53,88.5,17.2,23.6,139.83,0,4,,6.2,21.5,1011,-33.09275,27.7539
2019-3-20T0:0:0,london bushy park,59.2,77.1,70.7,64.1,80.49,,21.9,23.6,227.68,0,0,,5.5,24.1,1013.1,-33.09275,27.7539
2019-3-21T0:0:0,london bushy park,55,71.7,66.4,57.5,73.38,,19.7,15,233.32,0,0,,6.2,25.7,1018.8,-33.09275,27.7539
2019-3-22T0:0:0,london bushy park,57.3,77.1,68.8,62,79.54,,13.9,22.9,139.05,0,0,,6.2,17.4,1020,-33.09275,27.7539
2019-3-23T0:0:0,london bushy park,67.8,82.5,75.7,67,75.21,86.4,20.8,24.5,44.32,0,0,,,0.5,1014.6,-33.09275,27.7539
2019-3-24T0:0:0,london bushy park,65.3,87.9,74.6,64.7,73.76,90.8,18.3,33.3,181.72,0.1,4,,,1.9,1012,-33.09275,27.7539
2019-3-25T0:0:0,london bushy park,58.8,77.1,69,65,87.59,,18.3,18.3,237.83,0.5,12,,5.9,55.9,1016.8,-33.09275,27.7539
2019-3-26T0:0:0,london bushy park,56.4,73.5,66,55.8,71.36,,11.4,16.1,230.37,0.4,8,,7.5,30.7,1021.6,-33.09275,27.7539
2019-3-27T0:0:0,london bushy park,60.6,78.9,71,59.2,67.63,,18.3,23,86.05,0,0,,12.4,5.1,1018.6,-33.09275,27.7539
2019-3-28T0:0:0,london bushy park,58.8,72.1,67.6,59.3,75.05,,21.9,14.5,237.28,0,0,,,3.7,1016.5,-33.09275,27.7539
2019-3-29T0:0:0,london bushy park,60.1,78.9,71.2,61.1,71.3,,16.1,17.2,186,0,0,,6.2,11.8,1016.1,-33.09275,27.7539
2019-3-30T0:0:0,london bushy park,59.1,75.4,69,63.4,83.02,,18.3,14.6,213.74,0,0,,6.2,42.2,1015.2,-33.09275,27.7539
2019-3-31T0:0:0,london bushy park,63.3,73.5,69.9,63.4,80.42,,11.4,9.5,210.06,0.1,8.33,,6.2,57.6,1016.6,-33.09275,27.7539
2019-3-31T23:0:0,london bushy park,48.7,68.1,64.1,52.2,66.1,,32.2,27.7,233.78,0.2,4,,6.2,47.3,1011.1,-33.09275,27.7539
2019-4-1T23:0:0,london bushy park,54.7,64.5,60.1,55.5,85.18,,12.5,23.5,140.11,0,4,,5.6,74,1025,-33.09275,27.7539
2019-4-2T23:0:0,london bushy park,59.9,77.1,70,62.6,78.35,,20.8,19.6,54.22,0,4,,6.2,21.2,1021.1,-33.09275,27.7539
2019-4-3T23:0:0,london bushy park,60,77.1,68.4,58.2,71.8,,21.9,24.8,225.41,0,4,,6.2,9.1,1007.5,-33.09275,27.7539
2019-4-4T23:0:0,london bushy park,52.4,64.1,61.2,58.5,90.99,,17,22.3,223.62,0.3,12,,4.9,89,1016.9,-33.09275,27.7539
2019-4-5T23:0:0,london bushy park,56.9,69.9,64,57.9,81,,15,18.4,152.06,0,0,,6.2,61.7,1024.6,-33.09275,27.7539
2019-4-6T23:0:0,london bushy park,60.8,73.6,68.6,61.3,78.02,,20.8,20.8,55.61,0,0,,6.2,15.7,1019.4,-33.09275,27.7539
2019-4-7T23:0:0,london bushy park,63,78.9,72,65.1,80.01,,13.9,15.3,65.22,0,4,,6.2,9.2,1015.9,-33.09275,27.7539
2019-4-8T23:0:0,london bushy park,61.4,75.3,70.4,66,86.36,,15.8,15.7,139.69,0,4,,5.8,57.4,1015.9,-33.09275,27.7539
2019-4-9T23:0:0,london bushy park,64.6,77.1,70.9,65,81.97,,20.8,19.7,54.28,0,4,,6.2,36.3,1019.6,-33.09275,27.7539
2019-4-10T23:0:0,london bushy park,66.2,80.7,73.6,65.8,77.24,83.4,10.3,25.6,61.83,0,0,,6.2,5.9,1015.9,-33.09275,27.7539
2019-4-11T23:0:0,london bushy park,64.4,84.3,74,64.6,74.9,87.6,10.3,13.8,70.17,0,0,,6.2,4.3,1015.9,-33.09275,27.7539
2019-4-12T23:0:0,london bushy park,63.6,77.6,70.7,62.4,76.23,,11.4,24.2,165.82,0,0,,6.1,39.1,1015,-33.09275,27.7539
2019-4-13T23:0:0,london bushy park,54.6,71.7,65.3,57.7,77.54,,18.3,29.2,244.17,0.1,4,,6,75.4,1010,-33.09275,27.7539
2019-4-14T23:0:0,london bushy park,53.3,69.9,63.8,53.8,71.2,,16.1,24,241.56,0.2,4,,6.2,8.5,1016,-33.09275,27.7539
2019-4-15T23:0:0,london bushy park,50.6,75.3,63.3,52.3,69.85,,28.9,24.1,254.05,0,4,,6.2,30.7,1015.3,-33.09275,27.7539
2019-4-16T23:0:0,london bushy park,53.4,66.3,61.8,53.8,75.52,,10.3,15.3,169.76,0,0,,6.2,39.9,1021.8,-33.09275,27.7539
2019-4-17T23:0:0,london bushy park,57.6,68.1,65.5,63.5,93.57,,18.3,18.5,107,0.1,12,,5.2,81.2,1021.1,-33.09275,27.7539
2019-4-18T23:0:0,london bushy park,64.1,80.9,72.8,62.7,72.38,83.5,15,28.9,68.22,0,0,,6.2,1.7,1018.7,-33.09275,27.7539
2019-4-19T23:0:0,london bushy park,54.3,69.9,64.8,52.1,64.29,,25.3,18.5,240.44,0,0,,,0,1010.5,-33.09275,27.7539
2019-4-20T23:0:0,london bushy park,54.3,66.3,61.9,55.1,79.24,,12.8,11.5,251.53,0.3,8,,5.6,41.1,1022.8,-33.09275,27.7539
2019-4-21T23:0:0,london bushy park,54,66.3,62,59.1,90.33,,17.2,17.3,122.33,1.3,16,,5.4,77.8,1026,-33.09275,27.7539
2019-4-22T23:0:0,london bushy park,56.7,65.8,63.6,61.1,91.49,,18.2,28.3,70.89,0.8,12,,4.2,87.7,1026,-33.09275,27.7539
2019-4-23T23:0:0,london bushy park,56.9,69.9,64.3,61.8,92.19,,15,20.4,73.82,0.2,8,,5.2,67.9,1022.9,-33.09275,27.7539
2019-4-24T23:0:0,london bushy park,56.5,75.3,65.9,60.2,82.59,,12.8,14.5,251.83,0,4,,6.2,13,1017.4,-33.09275,27.7539
2019-4-25T23:0:0,london bushy park,56.5,71.7,65.1,60.8,86.34,,17.2,17.3,268.83,0,8,,5.9,48.1,1015.7,-33.09275,27.7539
2019-4-26T23:0:0,london bushy park,57.9,73.5,67.2,61.1,81.43,,12.8,18.3,150.78,0,4,,6.2,9.8,1018.6,-33.09275,27.7539
2019-4-27T23:0:0,london bushy park,63.6,77.2,71,62.8,76.28,,16.1,12.8,59.82,0,4,,,0,1019.4,-33.09275,27.7539
2019-4-28T23:0:0,london bushy park,66.5,93.3,78.1,57.1,49.86,93.5,12.5,18.3,198.39,0,0,,,0,1016.9,-33.09275,27.7539
2019-4-29T23:0:0,london bushy park,62.5,93.3,79.2,57,50.53,92.4,23,27.7,273.94,0,0,,6.2,8.7,1013.8,-33.09275,27.7539
2019-4-30T23:0:0,london bushy park,61.5,69.9,66.3,58.1,75.61,,13.7,24.9,190.94,0.1,8,,6.2,44.3,1019.2,-33.09275,27.7539
2019-5-1T23:0:0,london bushy park,62.7,94.9,77.1,60.4,61.37,94.3,15,33.3,185.41,0,0,,,0,1012.7,-33.09275,27.7539
2019-5-2T23:0:0,london bushy park,55,71.7,65.6,56.4,72.49,,18.3,14.6,232.89,0,4,,6.2,16.3,1014.1,-33.09275,27.7539
2019-5-3T23:0:0,london bushy park,53.1,69.9,63.1,51.7,67.16,,17.8,17.2,241.11,0,0,,6.2,15,1019.3,-33.09275,27.7539
2019-5-4T23:0:0,london bushy park,58.5,68.1,63.9,61.1,90.95,,13.8,22.6,61.94,0,0,,6.2,74,1023.6,-33.09275,27.7539
2019-5-5T23:0:0,london bushy park,64.3,68.1,66,64.6,95.15,,15.1,23.8,71.94,0.2,12,,3.4,92.2,1021.3,-33.09275,27.7539
2019-5-6T23:0:0,london bushy park,61.1,75.3,68.7,63.2,83.34,,12.5,30.2,180.4,0,4,,,4.2,1018.3,-33.09275,27.7539
2019-5-7T23:0:0,london bushy park,52.8,71.4,63.9,59,84.92,,22.8,24.2,272.21,0.2,8,,6.1,31.5,1015.9,-33.09275,27.7539
2019-5-8T23:0:0,london bushy park,47.7,69.9,62.5,52.3,70.28,,23,29.1,257.72,0.2,4,,6.2,10.4,1017.8,-33.09275,27.7539
2019-5-9T23:0:0,london bushy park,53.4,71.7,63.7,53.2,69.61,,11.4,11.4,120.83,0,0,,,0,1024.5,-33.09275,27.7539
2019-5-10T23:0:0,london bushy park,51.9,77.1,65.8,51.6,62.26,,7.8,10.3,210.5,0,0,,,0,1020,-33.09275,27.7539
2019-5-11T23:0:0,london bushy park,53.7,80.9,70,58.3,67.93,81.7,9.1,11.9,209.06,0,0,,,0,1019.4,-33.09275,27.7539
2019-5-12T23:0:0,london bushy park,59.9,71.7,67.6,62.5,83.92,,12.5,16.9,172.68,0,0,,6.2,60,1019.2,-33.09275,27.7539
2019-5-13T23:0:0,london bushy park,64.5,73.6,69.2,63.3,82.66,,17.9,19.7,63.67,0,0,,6.2,42.6,1021.5,-33.09275,27.7539
2019-5-14T23:0:0,london bushy park,54.8,84.3,68.7,54.7,64.26,81.9,24.3,19.9,242.67,0,0,,6.2,4.9,1014.3,-33.09275,27.7539
